1,0.0,7.791522819150732,a
2,0.6931471805599453,7.347299700743164,and
3,1.0986122886681098,7.149916836132109,of
4,1.3862943611198906,7.060476365999801,that
5,1.6094379124341003,6.911747300251674,to
6,1.791759469228055,6.884486652042782,in
7,1.9459101490553132,6.5337888379333435,was
8,2.0794415416798357,6.476972362889683,as
9,2.1972245773362196,6.421622267806518,it
10,2.302585092994046,6.396929655216146,for
11,2.3978952727983707,6.338594078203183,s
12,2.4849066497880004,6.306275286948016,you
13,2.5649493574615367,6.171700597410915,I
14,2.6390573296152584,6.154858094016418,is
15,2.70805020110221,6.077642243349034,with
16,2.772588722239781,6.013715156042802,this
17,2.833213344056216,5.978885764901122,on
18,2.8903717578961645,5.978885764901122,all
19,2.9444389791664403,5.932245187448011,Gadsby
20,2.995732273553991,5.8944028342648505,or
21,3.044522437723423,5.8916442118257715,up
22,3.091042453358316,5.799092654460526,t
23,3.1354942159291497,5.746203190540153,out
24,3.1780538303479458,5.717027701406222,so
25,3.2188758248682006,5.700443573390687,had
26,3.258096538021482,5.662960480135946,big
27,3.295836866004329,5.662960480135946,his
28,3.332204510175204,5.648974238161206,an
29,3.367295829986474,5.631211781821365,at
30,3.4011973816621555,5.627621113690637,but
31,3.4339872044851463,5.6131281063880705,not
32,3.4657359027997265,5.583496308781699,from
33,3.4965075614664802,5.560681631015528,such
34,3.5263605246161616,5.54907608489522,our
35,3.5553480614894135,5.5254529391317835,said
36,3.58351893845611,5.5134287461649825,But
37,3.6109179126442243,5.488937726156687,know
38,3.6375861597263857,5.484796933490655,which
39,3.6635616461296463,5.44673737166631,about
40,3.6888794541139363,5.4116460518550396,Branton
41,3.713572066704308,5.407171771460119,Hills
42,3.7376696182833684,5.365976015021851,will
43,3.7612001156935624,5.318119993844216,And
44,3.784189633918261,5.313205979041787,its
45,3.8066624897703196,5.293304824724492,just
46,3.828641396489095,5.25227342804663,can
47,3.8501476017100584,5.209486152841421,what
48,3.871201010907891,5.19295685089021,many
49,3.8918202981106265,5.176149732573829,now
50,3.912023005428146,5.170483995038151,any
51,3.9318256327243257,5.159055299214529,man
52,3.9512437185814275,5.153291594497779,would
53,3.970291913552122,5.1298987149230735,the
54,3.9889840465642745,5.117993812416755,old
55,4.007333185232471,5.087596335232384,young
56,4.02535169073515,5.030437921392435,So
57,4.04305126783455,5.0238805208462765,do
58,4.060443010546419,4.990432586778736,around
59,4.07753744390572,4.990432586778736,your
60,4.0943445622221,4.969813299576001,back
61,4.110873864173311,4.948759890378168,who
62,4.127134385045092,4.941642422609304,Bill
63,4.143134726391533,4.927253685157205,two
64,4.1588830833596715,4.919980925828125,by
65,4.174387269895637,4.90527477843843,only
66,4.189654742026425,4.867534450455582,Nancy
67,4.204692619390966,4.867534450455582,no
68,4.219507705176107,4.852030263919617,find
69,4.23410650459726,4.852030263919617,if
70,4.248495242049359,4.844187086458591,It
71,4.2626798770413155,4.820281565605037,good
72,4.276666119016055,4.820281565605037,put
73,4.290459441148391,4.812184355372417,small
74,4.30406509320417,4.77912349311153,into
75,4.31748811353631,4.762173934797756,long
76,4.330733340286331,4.74493212836325,Lady
77,4.343805421853684,4.74493212836325,A
78,4.356708826689592,4.727387818712341,him
79,4.3694478524670215,4.718498871295094,work
80,4.382026634673881,4.709530201312334,think
81,4.394449154672439,4.700480365792417,right
82,4.406719247264253,4.700480365792417,happy
83,4.418840607796598,4.700480365792417,girls
84,4.430816798843313,4.6913478822291435,say
85,4.442651256490317,4.6913478822291435,down
86,4.454347296253507,4.6913478822291435,Now
87,4.465908118654584,4.68213122712422,got
88,4.477336814478207,4.663439094112067,girl
89,4.48863636973214,4.634728988229636,go
90,4.499809670330265,4.634728988229636,way
91,4.51085950651685,4.634728988229636,You
92,4.5217885770490405,4.624972813284271,could
93,4.532599493153256,4.624972813284271,thought
94,4.543294782270004,4.61512051684126,day
95,4.553876891600541,4.574710978503383,His
96,4.564348191467836,4.5217885770490405,Honor
97,4.574710978503383,4.499809670330265,did
98,4.584967478670572,4.48863636973214,through
99,4.59511985013459,4.48863636973214,how
100,4.605170185988092,4.48863636973214,has
101,4.61512051684126,4.477336814478207,That
102,4.624972813284271,4.477336814478207,child
103,4.634728988229636,4.465908118654584,woman
104,4.6443908991413725,4.465908118654584,look
105,4.653960350157523,4.454347296253507,should
106,4.663439094112067,4.442651256490317,don
107,4.672828834461906,4.418840607796598,What
108,4.68213122712422,4.406719247264253,Gutenberg
109,4.6913478822291435,4.406719247264253,Project
110,4.700480365792417,4.406719247264253,things
111,4.709530201312334,4.406719247264253,town
112,4.718498871295094,4.394449154672439,always
113,4.727387818712341,4.382026634673881,city
114,4.736198448394496,4.382026634673881,found
115,4.74493212836325,4.382026634673881,night
116,4.7535901911063645,4.3694478524670215,Old
117,4.762173934797756,4.356708826689592,upon
118,4.770684624465665,4.343805421853684,Sarah
119,4.77912349311153,4.343805421853684,brought
120,4.787491742782046,4.343805421853684,folks
121,4.795790545596741,4.330733340286331,Kathlyn
122,4.804021044733257,4.31748811353631,too
123,4.812184355372417,4.30406509320417,City
124,4.820281565605037,4.290459441148391,coming
125,4.8283137373023015,4.290459441148391,Youth
126,4.836281906951478,4.276666119016055,Oh
127,4.844187086458591,4.2626798770413155,also
128,4.852030263919617,4.2626798770413155,without
129,4.859812404361672,4.2626798770413155,boys
130,4.867534450455582,4.248495242049359,much
131,4.875197323201151,4.23410650459726,first
132,4.882801922586371,4.23410650459726,most
133,4.890349128221754,4.219507705176107,my
134,4.897839799950911,4.204692619390966,Organization
