(75.27014, 58.534485, 9.944763)
(131.68646, 89.57617, 73.772766)
(113.40399, 89.86572, 76.42346)
(119.89392, 78.10974, 25.114624)
(25.6875, 77.0625, 92.71582)
(118.443115, 150.25812, 163.10529)
(44.06433, 34.19519, 29.02246)
(23.185974, 22.141235, 38.76233)
(148.14258, 106.22577, 32.61963)
(53.911316, 29.267822, 30.572205)
(80.953125, 69.839966, 59.668335)
(109.32959, 97.812195, 103.15753)
(67.73926, 45.93048, 31.47644)
(71.85974, 89.17151, 76.24896)
(157.05713, 88.90137, 23.19226)
(163.43219, 61.834473, 96.99158)
(54.235474, 66.32239, 52.412415)
(94.93091, 85.35083, 74.60803)
(96.97302, 57.25659, 28.276917)
(62.019592, 66.84497, 55.27484)
(121.450806, 83.77191, 60.744263)
(76.61755, 72.05963, 68.9187)
(93.88104, 75.26904, 58.899414)
(139.24902, 130.10083, 119.71985)
(176.56262, 92.74951, 66.39349)
(129.25299, 45.821167, 78.792786)
(42.04065, 32.09735, 26.453064)
(39.20294, 37.88086, 35.58142)
(190.2821, 178.66034, 135.72723)
(118.35791, 101.83832, 75.90216)
(88.599365, 96.3017, 70.32721)
(28.56427, 35.745667, 34.76422)
(71.007935, 25.578735, 25.98645)
(128.76038, 157.63892, 170.04095)
(68.8396, 85.50964, 75.237915)
(108.23187, 69.70575, 76.42767)
(70.25922, 49.03235, 52.1817)
(136.1253, 124.03906, 91.11145)
(59.276184, 33.398254, 54.627075)
(75.882324, 56.25232, 47.09955)
(225.737, 142.28467, 24.319458)
(50.983154, 49.62372, 56.573853)
(90.055786, 53.12909, 52.216736)
(34.387085, 52.071045, 30.64386)
(30.272156, 28.831848, 28.767883)
(51.548645, 35.72339, 12.720154)
(124.07471, 81.89758, 66.67255)
(158.76624, 85.578, 172.31805)
(70.631714, 107.480896, 97.11481)
(50.301147, 15.258423, 6.930664)
(33.354797, 25.097534, 33.38025)
(97.88934, 64.66205, 59.28003)
(110.203186, 63.707092, 48.246887)
(73.42078, 44.355347, 7.1429443)
(47.444946, 31.228088, 19.752686)
(141.95776, 128.97949, 123.80054)
(149.6134, 158.65125, 161.19196)
(107.47626, 60.289673, 58.756287)
(111.43414, 91.41205, 60.6817)
(37.306458, 54.97992, 60.628662)
(80.01099, 89.1568, 91.83838)
